2019-02-28T22:00:00,True,1313.750,1315.256,1312.392,1313.269,1384
2019-03-01T04:00:00,True,1313.312,1313.608,1306.237,1308.026,2503
2019-03-01T10:00:00,True,1308.066,1312.249,1304.320,1305.634,7062
2019-03-01T16:00:00,True,1305.678,1305.887,1290.324,1293.288,6522
2019-03-03T22:00:00,True,1293.558,1297.096,1293.558,1296.776,1596
2019-03-04T04:00:00,True,1296.732,1296.912,1286.341,1288.115,3412
2019-03-04T10:00:00,True,1288.072,1289.594,1282.932,1285.663,6235
2019-03-04T16:00:00,True,1285.704,1289.822,1285.704,1286.651,3627
2019-03-04T22:00:00,True,1286.987,1289.660,1285.700,1288.376,1505
2019-03-05T04:00:00,True,1288.418,1289.102,1283.889,1284.730,2562
2019-03-05T10:00:00,True,1284.770,1287.851,1281.252,1284.316,5358
2019-03-05T16:00:00,True,1284.273,1288.370,1282.580,1287.934,3081
2019-03-05T22:00:00,True,1287.658,1289.472,1286.132,1287.206,1460
2019-03-06T04:00:00,True,1287.166,1291.013,1285.548,1286.106,2452
2019-03-06T10:00:00,True,1286.064,1288.596,1283.712,1286.281,5415
2019-03-06T16:00:00,True,1286.214,1287.744,1285.226,1286.061,2225
2019-03-06T22:00:00,True,1286.155,1288.084,1286.069,1286.688,1494
2019-03-07T04:00:00,True,1286.688,1287.065,1280.920,1286.308,4007
2019-03-07T10:00:00,True,1286.352,1289.072,1282.975,1286.814,6155
2019-03-07T16:00:00,True,1286.856,1287.432,1284.372,1285.522,2873
2019-03-07T22:00:00,True,1286.118,1287.664,1285.277,1287.226,1345
2019-03-08T04:00:00,True,1287.185,1295.874,1286.952,1294.250,2677
2019-03-08T10:00:00,True,1294.208,1300.804,1291.663,1297.013,8179
2019-03-08T16:00:00,True,1296.972,1300.646,1296.971,1299.118,3296
2019-03-10T21:00:00,True,1298.016,1298.417,1295.756,1296.904,1519
2019-03-11T03:00:00,True,1296.862,1299.172,1295.625,1296.147,1926
2019-03-11T09:00:00,True,1296.105,1297.751,1291.101,1292.350,3900
2019-03-11T15:00:00,True,1292.394,1293.931,1290.541,1293.532,2356
2019-03-11T21:00:00,True,1293.854,1296.054,1292.126,1296.054,1206
2019-03-12T03:00:00,True,1296.011,1297.475,1294.469,1295.711,1816
2019-03-12T09:00:00,True,1295.670,1299.656,1295.182,1296.782,4879
2019-03-12T15:00:00,True,1296.830,1302.244,1296.136,1301.349,2660
2019-03-12T21:00:00,True,1301.630,1305.832,1300.690,1305.428,1291
2019-03-13T03:00:00,True,1305.471,1307.014,1303.800,1306.669,1595
2019-03-13T09:00:00,True,1306.711,1309.465,1306.050,1306.802,4220
2019-03-13T15:00:00,True,1306.848,1311.294,1306.760,1309.265,2581
2019-03-13T21:00:00,True,1309.101,1310.420,1305.308,1305.484,1207
2019-03-14T03:00:00,True,1305.441,1306.066,1301.765,1301.983,1686
2019-03-14T09:00:00,True,1301.942,1302.153,1292.946,1295.014,6109
2019-03-14T15:00:00,True,1295.055,1297.145,1293.320,1296.408,2590
2019-03-14T21:00:00,True,1296.190,1299.220,1294.220,1299.000,1139
2019-03-15T03:00:00,True,1299.044,1304.446,1297.176,1302.792,2862
2019-03-15T09:00:00,True,1302.751,1306.453,1300.740,1303.825,5020
2019-03-15T15:00:00,True,1303.866,1304.049,1301.438,1302.480,2428
2019-03-15T21:00:00,True,1302.562,1302.562,1302.562,1302.562,1
2019-03-17T21:00:00,True,1301.930,1302.647,1298.329,1299.250,1121
2019-03-18T03:00:00,True,1299.209,1304.295,1298.594,1304.007,1922
2019-03-18T09:00:00,True,1303.966,1306.780,1303.416,1305.783,3667
2019-03-18T15:00:00,True,1305.824,1306.026,1301.107,1303.722,2363
2019-03-18T21:00:00,True,1303.655,1307.535,1302.398,1307.354,1031
2019-03-19T03:00:00,True,1307.312,1307.904,1303.813,1305.982,1748
2019-03-19T09:00:00,True,1306.024,1310.924,1305.789,1307.716,4027
2019-03-19T15:00:00,True,1307.757,1309.469,1305.950,1306.481,2410
2019-03-19T21:00:00,True,1305.780,1307.098,1303.940,1305.190,1258
2019-03-20T03:00:00,True,1305.148,1306.630,1301.743,1302.248,1707
2019-03-20T09:00:00,True,1302.292,1309.685,1301.928,1303.652,4709
2019-03-20T15:00:00,True,1303.612,1317.002,1298.780,1312.333,10931
2019-03-20T21:00:00,True,1313.040,1319.077,1312.914,1318.444,1641
2019-03-21T03:00:00,True,1318.403,1320.420,1317.443,1317.918,2294
2019-03-21T09:00:00,True,1317.958,1318.811,1309.285,1309.646,6103
2019-03-21T15:00:00,True,1309.687,1311.591,1303.318,1309.271,4627
2019-03-21T21:00:00,True,1309.518,1310.404,1306.940,1309.506,1291
2019-03-22T03:00:00,True,1309.548,1313.120,1307.435,1311.732,3043
2019-03-22T09:00:00,True,1311.774,1314.977,1309.796,1313.017,7521
2019-03-22T15:00:00,True,1312.973,1313.750,1309.991,1313.660,3475
2019-03-22T21:00:00,True,1313.248,1313.248,1313.248,1313.248,1
2019-03-24T21:00:00,True,1313.876,1315.859,1311.100,1315.046,1873
2019-03-25T03:00:00,True,1315.005,1317.906,1315.005,1317.452,1945
2019-03-25T09:00:00,True,1317.412,1322.570,1316.194,1319.873,4521
2019-03-25T15:00:00,True,1319.831,1324.541,1319.557,1321.868,3869
2019-03-25T21:00:00,True,1321.918,1323.321,1320.044,1320.694,1436
2019-03-26T03:00:00,True,1320.653,1321.151,1315.776,1316.700,2507
2019-03-26T09:00:00,True,1316.658,1318.882,1312.799,1315.772,5911
2019-03-26T15:00:00,True,1315.813,1317.322,1313.442,1315.506,3401
2019-03-26T21:00:00,True,1316.106,1318.570,1315.721,1316.838,1816
2019-03-27T03:00:00,True,1316.878,1317.266,1312.926,1316.272,3307
2019-03-27T09:00:00,True,1316.314,1319.359,1308.968,1311.977,7465
2019-03-27T15:00:00,True,1312.029,1313.180,1308.230,1309.826,4925
2019-03-27T21:00:00,True,1309.519,1311.090,1307.401,1310.376,1732
2019-03-28T03:00:00,True,1310.334,1312.386,1307.266,1308.216,2416
2019-03-28T09:00:00,True,1308.173,1308.756,1291.400,1294.600,8400
2019-03-28T15:00:00,True,1294.559,1295.306,1288.762,1290.390,4409
2019-03-28T21:00:00,True,1290.550,1292.708,1290.304,1291.238,1681
2019-03-29T03:00:00,True,1291.196,1291.586,1286.818,1290.141,3022
2019-03-29T09:00:00,True,1290.100,1299.816,1290.100,1295.441,7438
2019-03-29T15:00:00,True,1295.398,1296.326,1292.068,1292.579,3413
2019-03-31T21:00:00,True,1292.296,1293.742,1290.502,1293.079,1843
2019-04-01T03:00:00,True,1293.038,1293.989,1288.318,1290.820,2478
2019-04-01T09:00:00,True,1290.780,1297.080,1289.284,1292.281,7257
2019-04-01T15:00:00,True,1292.323,1293.151,1286.580,1287.734,3419
2019-04-01T21:00:00,True,1287.790,1289.303,1286.750,1287.336,1062
2019-04-02T03:00:00,True,1287.378,1289.604,1285.372,1286.640,2307
2019-04-02T09:00:00,True,1286.599,1291.214,1286.390,1290.609,4745
2019-04-02T15:00:00,True,1290.651,1292.480,1288.989,1292.261,2527
2019-04-02T21:00:00,True,1292.261,1293.367,1290.268,1292.550,1188
2019-04-03T03:00:00,True,1292.590,1293.792,1290.736,1292.444,1719
2019-04-03T09:00:00,True,1292.493,1294.534,1288.494,1290.429,5450
